<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,20230113,192200,19132.3700000,19142.7000000,19126.1000000,19129.2400000,38
GDAX.BTC-USD,1,20230113,192300,19129.3500000,19146.2100000,19127.9000000,19130.0200000,47
GDAX.BTC-USD,1,20230113,192400,19130.0200000,19131.3700000,19095.9000000,19107.3400000,36
GDAX.BTC-USD,1,20230113,192500,19104.8800000,19107.5200000,19094.0200000,19105.7800000,39
GDAX.BTC-USD,1,20230113,192600,19105.1300000,19131.8900000,19102.4500000,19124.2100000,38
GDAX.BTC-USD,1,20230113,192700,19124.6400000,19142.2000000,19123.2000000,19131.2000000,54
GDAX.BTC-USD,1,20230113,192800,19129.8200000,19133.9900000,19115.4700000,19123.4400000,38
GDAX.BTC-USD,1,20230113,192900,19122.5600000,19127.8100000,19114.6900000,19126.5000000,60
GDAX.BTC-USD,1,20230113,193000,19124.6600000,19135.2300000,19113.7700000,19115.4700000,45
GDAX.BTC-USD,1,20230113,193100,19115.9700000,19119.0700000,19092.7900000,19094.0800000,42
GDAX.BTC-USD,1,20230113,193200,19093.0000000,19098.2300000,19078.5000000,19088.7300000,101
GDAX.BTC-USD,1,20230113,193300,19088.7300000,19126.5500000,19086.9900000,19126.5500000,43
GDAX.BTC-USD,1,20230113,193400,19127.8500000,19135.9800000,19113.1400000,19119.0800000,55
GDAX.BTC-USD,1,20230113,193500,19117.4200000,19135.8400000,19114.5700000,19135.8400000,41
GDAX.BTC-USD,1,20230113,193600,19135.6800000,19139.6000000,19125.2700000,19137.3200000,48
GDAX.BTC-USD,1,20230113,193700,19137.2600000,19150.5100000,19132.7300000,19149.8500000,53
GDAX.BTC-USD,1,20230113,193800,19149.8300000,19157.3800000,19139.7200000,19142.8600000,41
GDAX.BTC-USD,1,20230113,193900,19142.7900000,19157.2100000,19141.5300000,19146.7200000,45
GDAX.BTC-USD,1,20230113,194000,19146.7200000,19151.8900000,19131.5500000,19135.0800000,42
GDAX.BTC-USD,1,20230113,194100,19134.0900000,19142.3500000,19125.0000000,19126.5000000,46
GDAX.BTC-USD,1,20230113,194200,19126.4900000,19137.0100000,19117.8800000,19135.0400000,29
GDAX.BTC-USD,1,20230113,194300,19135.0400000,19144.4900000,19131.9600000,19140.8100000,24
GDAX.BTC-USD,1,20230113,194400,19141.5700000,19149.3300000,19134.4400000,19146.3000000,14
GDAX.BTC-USD,1,20230113,194500,19145.4100000,19147.7800000,19129.6300000,19134.0900000,39
GDAX.BTC-USD,1,20230113,194600,19132.8800000,19136.5200000,19120.4300000,19123.4300000,57
GDAX.BTC-USD,1,20230113,194700,19123.4700000,19140.2000000,19120.3100000,19138.7900000,33
GDAX.BTC-USD,1,20230113,194800,19139.3200000,19148.0100000,19132.2200000,19145.0200000,26
GDAX.BTC-USD,1,20230113,194900,19146.7500000,19152.9000000,19138.6700000,19147.0100000,45
GDAX.BTC-USD,1,20230113,195000,19148.5200000,19159.3500000,19146.5800000,19155.1500000,53
GDAX.BTC-USD,1,20230113,195100,19155.1400000,19158.7300000,19144.7200000,19145.3000000,47
GDAX.BTC-USD,1,20230113,195200,19141.6300000,19142.0800000,19110.6200000,19113.6700000,70
GDAX.BTC-USD,1,20230113,195300,19112.1800000,19115.4600000,19103.5900000,19107.1700000,35
GDAX.BTC-USD,1,20230113,195400,19107.9500000,19119.5400000,19103.5400000,19111.5900000,37
GDAX.BTC-USD,1,20230113,195500,19111.4700000,19127.5900000,19110.8500000,19114.8300000,26
GDAX.BTC-USD,1,20230113,195600,19114.6800000,19116.9700000,19102.6800000,19104.8300000,104
GDAX.BTC-USD,1,20230113,195700,19105.9000000,19115.7500000,19103.4900000,19108.4600000,31
GDAX.BTC-USD,1,20230113,195800,19109.1800000,19122.8900000,19107.1300000,19122.8900000,20
GDAX.BTC-USD,1,20230113,195900,19123.9000000,19135.5400000,19119.6000000,19134.7600000,39
GDAX.BTC-USD,1,20230113,200000,19134.7300000,19134.7300000,19116.1800000,19119.0200000,32
GDAX.BTC-USD,1,20230113,200100,19117.4700000,19124.7100000,19113.5800000,19118.8200000,39
GDAX.BTC-USD,1,20230113,200200,19118.8200000,19126.5100000,19114.9700000,19119.1500000,21
GDAX.BTC-USD,1,20230113,200300,19118.7400000,19127.2800000,19115.5600000,19126.1400000,25
GDAX.BTC-USD,1,20230113,200400,19126.1400000,19127.9700000,19114.5200000,19115.8100000,21
GDAX.BTC-USD,1,20230113,200500,19115.8000000,19119.7900000,19108.9700000,19111.1600000,12
GDAX.BTC-USD,1,20230113,200600,19111.1600000,19121.0800000,19106.4500000,19118.3600000,26
GDAX.BTC-USD,1,20230113,200700,19120.7600000,19125.8000000,19117.8100000,19123.2700000,19
GDAX.BTC-USD,1,20230113,200800,19124.4800000,19143.4800000,19124.4800000,19138.1200000,34
GDAX.BTC-USD,1,20230113,200900,19136.5000000,19152.2600000,19136.4900000,19146.7500000,23
GDAX.BTC-USD,1,20230113,201000,19146.5500000,19152.5000000,19139.6200000,19151.6200000,34
GDAX.BTC-USD,1,20230113,201100,19151.6300000,19153.9400000,19146.5500000,19147.2400000,28
GDAX.BTC-USD,1,20230113,201200,19147.2900000,19172.4800000,19143.3400000,19168.7700000,51
GDAX.BTC-USD,1,20230113,201300,19167.1800000,19191.1000000,19159.4200000,19191.1000000,39
GDAX.BTC-USD,1,20230113,201400,19189.2500000,19197.6600000,19184.4000000,19191.3100000,29
GDAX.BTC-USD,1,20230113,201500,19191.2500000,19193.1800000,19177.2800000,19179.9700000,36
GDAX.BTC-USD,1,20230113,201600,19179.9700000,19206.0200000,19178.6800000,19205.4400000,60
GDAX.BTC-USD,1,20230113,201700,19204.5700000,19221.5900000,19198.4200000,19217.7400000,58
GDAX.BTC-USD,1,20230113,201800,19217.7300000,19230.8200000,19211.3500000,19229.1000000,54
GDAX.BTC-USD,1,20230113,201900,19228.1000000,19266.0600000,19227.8900000,19244.5200000,91
GDAX.BTC-USD,1,20230113,202000,19244.2300000,19268.5200000,19235.3700000,19264.8000000,42
GDAX.BTC-USD,1,20230113,202100,19265.5800000,19347.0000000,19258.0000000,19305.2400000,222
GDAX.BTC-USD,1,20230113,202200,19305.2700000,19404.7300000,19299.0400000,19364.2200000,169
GDAX.BTC-USD,1,20230113,202300,19370.3400000,19393.8100000,19338.5700000,19341.4500000,112
GDAX.BTC-USD,1,20230113,202400,19341.4200000,19358.1400000,19336.6700000,19338.7600000,68
GDAX.BTC-USD,1,20230113,202500,19339.4700000,19342.2600000,19312.4500000,19330.0000000,72
GDAX.BTC-USD,1,20230113,202600,19329.9600000,19331.6700000,19291.0300000,19297.5300000,50
GDAX.BTC-USD,1,20230113,202700,19296.5000000,19332.9400000,19292.2800000,19328.8500000,67
GDAX.BTC-USD,1,20230113,202800,19328.7800000,19333.4600000,19309.2600000,19309.6300000,28
GDAX.BTC-USD,1,20230113,202900,19310.6200000,19330.7800000,19290.9000000,19327.2900000,42
GDAX.BTC-USD,1,20230113,203000,19327.3000000,19347.3000000,19315.7800000,19339.0900000,73
GDAX.BTC-USD,1,20230113,203100,19339.5800000,19343.8900000,19304.6100000,19315.2800000,74
GDAX.BTC-USD,1,20230113,203200,19315.2300000,19337.1800000,19305.8000000,19311.2700000,59
GDAX.BTC-USD,1,20230113,203300,19311.3000000,19322.6900000,19308.0900000,19322.6900000,49
GDAX.BTC-USD,1,20230113,203400,19322.6800000,19323.9800000,19308.0700000,19312.2300000,27
GDAX.BTC-USD,1,20230113,203500,19312.4400000,19339.5800000,19308.2900000,19339.5700000,105
GDAX.BTC-USD,1,20230113,203600,19339.0500000,19378.6600000,19334.4400000,19360.8700000,140
GDAX.BTC-USD,1,20230113,203700,19359.8900000,19376.5500000,19333.5300000,19336.9600000,115
GDAX.BTC-USD,1,20230113,203800,19337.0300000,19341.1500000,19310.5300000,19316.4500000,116
GDAX.BTC-USD,1,20230113,203900,19316.4500000,19324.3600000,19286.5200000,19296.6000000,93
GDAX.BTC-USD,1,20230113,204000,19297.8500000,19306.4200000,19279.5200000,19294.7500000,55
GDAX.BTC-USD,1,20230113,204100,19294.7600000,19299.6400000,19282.4700000,19285.6600000,43
GDAX.BTC-USD,1,20230113,204200,19284.9900000,19291.2600000,19260.5800000,19263.2500000,66
GDAX.BTC-USD,1,20230113,204300,19261.2800000,19265.2000000,19236.6900000,19252.1500000,93
GDAX.BTC-USD,1,20230113,204400,19252.1600000,19287.0600000,19249.0200000,19280.7400000,43
GDAX.BTC-USD,1,20230113,204500,19280.6600000,19295.8600000,19267.7200000,19270.3700000,75
GDAX.BTC-USD,1,20230113,204600,19270.9200000,19296.2700000,19265.0000000,19286.3000000,83
GDAX.BTC-USD,1,20230113,204700,19288.1200000,19288.7800000,19264.8700000,19264.8700000,78
GDAX.BTC-USD,1,20230113,204800,19264.9000000,19264.9200000,19252.0700000,19260.2200000,32
GDAX.BTC-USD,1,20230113,204900,19258.9200000,19260.6300000,19229.1500000,19235.4400000,87
GDAX.BTC-USD,1,20230113,205000,19233.6200000,19246.7600000,19228.0400000,19234.1300000,49
GDAX.BTC-USD,1,20230113,205100,19234.1300000,19247.1800000,19225.4400000,19244.1900000,41
GDAX.BTC-USD,1,20230113,205200,19242.2400000,19255.8900000,19241.7100000,19250.3900000,65
GDAX.BTC-USD,1,20230113,205300,19250.3200000,19265.8200000,19244.1800000,19245.0200000,66
GDAX.BTC-USD,1,20230113,205400,19244.5200000,19251.3700000,19222.7000000,19236.1300000,68
GDAX.BTC-USD,1,20230113,205500,19236.1300000,19241.7900000,19224.8000000,19230.2700000,45
GDAX.BTC-USD,1,20230113,205600,19230.2700000,19250.9200000,19228.9700000,19247.6700000,45
GDAX.BTC-USD,1,20230113,205700,19247.6300000,19257.5300000,19243.3200000,19252.8700000,23
GDAX.BTC-USD,1,20230113,205800,19252.8700000,19257.8600000,19245.5300000,19247.9200000,23
GDAX.BTC-USD,1,20230113,205900,19249.8500000,19261.7100000,19244.3200000,19259.0100000,28
GDAX.BTC-USD,1,20230113,210000,19258.9900000,19292.6600000,19257.0000000,19280.4200000,43
GDAX.BTC-USD,1,20230113,210100,19280.4000000,19293.7700000,19279.9700000,19281.3000000,51
GDAX.BTC-USD,1,20230113,210200,19279.8500000,19294.4800000,19278.3500000,19292.3900000,42
GDAX.BTC-USD,1,20230113,210300,19290.7300000,19319.9900000,19290.7300000,19312.8300000,53
GDAX.BTC-USD,1,20230113,210400,19311.0300000,19311.5200000,19279.8100000,19279.8100000,112
GDAX.BTC-USD,1,20230113,210500,19279.6000000,19303.3800000,19274.7800000,19300.4300000,42
GDAX.BTC-USD,1,20230113,210600,19300.4400000,19304.7900000,19285.8200000,19291.4000000,53
GDAX.BTC-USD,1,20230113,210700,19291.3400000,19300.6700000,19276.5800000,19293.6700000,74
GDAX.BTC-USD,1,20230113,210800,19293.6500000,19297.8000000,19281.5600000,19284.2400000,27
GDAX.BTC-USD,1,20230113,210900,19283.7100000,19291.4500000,19283.3900000,19283.4100000,22
GDAX.BTC-USD,1,20230113,211000,19283.4200000,19298.2100000,19283.4200000,19296.8400000,22
GDAX.BTC-USD,1,20230113,211100,19295.2500000,19318.0800000,19290.0000000,19312.9000000,32
GDAX.BTC-USD,1,20230113,211200,19311.6300000,19335.0100000,19309.8700000,19319.8500000,52
GDAX.BTC-USD,1,20230113,211300,19319.8200000,19320.9200000,19305.4100000,19309.1800000,42
GDAX.BTC-USD,1,20230113,211400,19309.1800000,19338.3000000,19307.7200000,19335.2700000,34
GDAX.BTC-USD,1,20230113,211500,19334.7500000,19339.8100000,19310.4300000,19313.1300000,37
GDAX.BTC-USD,1,20230113,211600,19310.5800000,19330.2000000,19305.7100000,19325.6100000,37
GDAX.BTC-USD,1,20230113,211700,19324.8800000,19338.0300000,19316.7300000,19321.7800000,45
GDAX.BTC-USD,1,20230113,211800,19321.6300000,19325.4100000,19308.1800000,19324.9400000,23
GDAX.BTC-USD,1,20230113,211900,19324.9400000,19331.5000000,19319.7000000,19323.4000000,22
GDAX.BTC-USD,1,20230113,212000,19322.3600000,19322.3800000,19296.8200000,19304.1300000,29
GDAX.BTC-USD,1,20230113,212100,19304.1300000,19309.5200000,19290.0000000,19293.0900000,35
GDAX.BTC-USD,1,20230113,212200,19296.2200000,19297.3600000,19276.0200000,19282.1500000,26
GDAX.BTC-USD,1,20230113,212300,19282.1600000,19286.8000000,19274.9000000,19280.9000000,28
GDAX.BTC-USD,1,20230113,212400,19280.6700000,19298.2000000,19279.2300000,19298.2000000,57
GDAX.BTC-USD,1,20230113,212500,19295.7800000,19302.2900000,19284.6700000,19285.4800000,54
GDAX.BTC-USD,1,20230113,212600,19285.4800000,19294.2400000,19285.3500000,19292.1800000,47
GDAX.BTC-USD,1,20230113,212700,19292.4800000,19310.4000000,19290.4300000,19303.9400000,38
GDAX.BTC-USD,1,20230113,212800,19304.3600000,19307.2700000,19299.4700000,19300.3000000,31
GDAX.BTC-USD,1,20230113,212900,19300.0400000,19305.4900000,19297.1900000,19303.0700000,38
GDAX.BTC-USD,1,20230113,213000,19303.0200000,19316.8400000,19298.9100000,19312.9100000,46
GDAX.BTC-USD,1,20230113,213100,19313.4800000,19316.8800000,19305.1600000,19305.3100000,31
GDAX.BTC-USD,1,20230113,213200,19306.6900000,19311.7300000,19302.9700000,19307.9800000,16
GDAX.BTC-USD,1,20230113,213300,19307.5400000,19307.5500000,19297.1600000,19299.7900000,91
GDAX.BTC-USD,1,20230113,213400,19299.7900000,19317.3200000,19298.7100000,19316.4700000,27
GDAX.BTC-USD,1,20230113,213500,19316.3500000,19320.7700000,19308.2400000,19309.0800000,27
GDAX.BTC-USD,1,20230113,213600,19308.3800000,19316.4300000,19300.0300000,19300.8800000,31
GDAX.BTC-USD,1,20230113,213700,19300.8700000,19302.1600000,19284.2600000,19287.6600000,31
GDAX.BTC-USD,1,20230113,213800,19287.6600000,19297.1100000,19271.6000000,19275.4600000,74
GDAX.BTC-USD,1,20230113,213900,19277.6200000,19278.1000000,19262.6300000,19272.0600000,39
GDAX.BTC-USD,1,20230113,214000,19272.0600000,19288.2800000,19271.5200000,19286.5700000,72
GDAX.BTC-USD,1,20230113,214100,19286.5700000,19311.0700000,19285.2700000,19310.3000000,47
GDAX.BTC-USD,1,20230113,214200,19310.2800000,19333.7000000,19307.6000000,19328.4400000,43
GDAX.BTC-USD,1,20230113,214300,19327.1700000,19341.2900000,19316.5100000,19336.1400000,37
GDAX.BTC-USD,1,20230113,214400,19336.6500000,19339.2700000,19323.2200000,19324.2700000,18
GDAX.BTC-USD,1,20230113,214500,19324.2700000,19335.1400000,19323.0000000,19325.2800000,29
GDAX.BTC-USD,1,20230113,214600,19324.7400000,19328.3700000,19309.0600000,19311.3100000,31
GDAX.BTC-USD,1,20230113,214700,19311.2700000,19324.5000000,19309.1000000,19317.5800000,60
GDAX.BTC-USD,1,20230113,214800,19317.5700000,19353.3600000,19317.5700000,19353.3600000,27
GDAX.BTC-USD,1,20230113,214900,19355.1600000,19364.3600000,19343.6500000,19358.6200000,37
GDAX.BTC-USD,1,20230113,215000,19355.9900000,19375.9000000,19345.9900000,19351.6600000,45
GDAX.BTC-USD,1,20230113,215100,19351.6600000,19387.2600000,19350.6100000,19371.3500000,54
GDAX.BTC-USD,1,20230113,215200,19370.9000000,19375.4400000,19356.6900000,19367.7500000,40
GDAX.BTC-USD,1,20230113,215300,19367.7500000,19373.2100000,19358.9200000,19360.0900000,27
GDAX.BTC-USD,1,20230113,215400,19361.7300000,19361.9400000,19322.3500000,19322.9900000,62
GDAX.BTC-USD,1,20230113,215500,19324.4400000,19330.0000000,19320.0100000,19327.4900000,59
GDAX.BTC-USD,1,20230113,215600,19326.4200000,19329.1500000,19300.0100000,19300.5300000,34
GDAX.BTC-USD,1,20230113,215700,19301.9700000,19316.6400000,19293.5100000,19304.5800000,42
GDAX.BTC-USD,1,20230113,215800,19304.5800000,19308.4700000,19289.3100000,19299.2100000,36
GDAX.BTC-USD,1,20230113,215900,19299.1800000,19302.5000000,19290.6000000,19294.6300000,15
GDAX.BTC-USD,1,20230113,220000,19293.0200000,19304.4200000,19272.0100000,19272.0100000,62
GDAX.BTC-USD,1,20230113,220100,19273.2200000,19293.4600000,19261.2700000,19289.4100000,55
GDAX.BTC-USD,1,20230113,220200,19287.1500000,19296.1100000,19285.7900000,19290.6100000,36
GDAX.BTC-USD,1,20230113,220300,19291.2900000,19291.2900000,19272.0500000,19276.6100000,21
GDAX.BTC-USD,1,20230113,220400,19278.1300000,19290.6600000,19272.6700000,19285.5800000,32
GDAX.BTC-USD,1,20230113,220500,19284.8500000,19292.4300000,19272.5300000,19288.9300000,56
GDAX.BTC-USD,1,20230113,220600,19287.5200000,19288.9000000,19273.8900000,19280.2000000,28
GDAX.BTC-USD,1,20230113,220700,19280.2000000,19293.1300000,19278.8100000,19282.1300000,39
GDAX.BTC-USD,1,20230113,220800,19281.6000000,19285.2000000,19270.2500000,19278.7100000,27
GDAX.BTC-USD,1,20230113,220900,19279.9200000,19284.9400000,19264.6000000,19266.6700000,23
GDAX.BTC-USD,1,20230113,221000,19266.6500000,19271.8600000,19252.6400000,19258.3500000,74
GDAX.BTC-USD,1,20230113,221100,19258.3300000,19265.5500000,19250.9700000,19253.5100000,31
GDAX.BTC-USD,1,20230113,221200,19254.9700000,19277.1400000,19250.0000000,19275.7300000,40
GDAX.BTC-USD,1,20230113,221300,19275.7300000,19284.1400000,19272.2300000,19279.0400000,26
GDAX.BTC-USD,1,20230113,221400,19277.5300000,19278.8800000,19267.6000000,19272.6600000,18
GDAX.BTC-USD,1,20230113,221500,19271.4200000,19293.9900000,19271.4200000,19288.7100000,41
GDAX.BTC-USD,1,20230113,221600,19291.0800000,19294.9800000,19277.0600000,19278.8600000,23
GDAX.BTC-USD,1,20230113,221700,19278.8400000,19282.4800000,19254.4500000,19267.4600000,37
GDAX.BTC-USD,1,20230113,221800,19267.7500000,19270.8100000,19259.0500000,19267.9600000,25
GDAX.BTC-USD,1,20230113,221900,19267.8900000,19270.8700000,19260.2600000,19270.8100000,15
GDAX.BTC-USD,1,20230113,222000,19270.8800000,19273.2000000,19261.3200000,19262.6500000,44
GDAX.BTC-USD,1,20230113,222100,19262.8000000,19275.0600000,19256.7000000,19275.0600000,67
GDAX.BTC-USD,1,20230113,222200,19275.0900000,19288.2600000,19273.9100000,19288.2500000,82
GDAX.BTC-USD,1,20230113,222300,19288.2600000,19290.7300000,19285.3900000,19286.3300000,36
GDAX.BTC-USD,1,20230113,222400,19286.3300000,19295.7900000,19279.9200000,19295.7900000,38
GDAX.BTC-USD,1,20230113,222500,19295.7900000,19304.4900000,19287.1800000,19298.6400000,72
GDAX.BTC-USD,1,20230113,222600,19298.6400000,19309.9900000,19297.8900000,19306.1600000,63
GDAX.BTC-USD,1,20230113,222700,19305.4800000,19316.1300000,19303.2200000,19313.1700000,56
GDAX.BTC-USD,1,20230113,222800,19311.8500000,19326.2000000,19311.3200000,19323.0500000,53
GDAX.BTC-USD,1,20230113,222900,19321.5400000,19324.9400000,19307.7300000,19313.6200000,36
GDAX.BTC-USD,1,20230113,223000,19313.4700000,19318.1000000,19305.0100000,19312.4700000,25
GDAX.BTC-USD,1,20230113,223100,19311.4500000,19321.7100000,19289.0100000,19289.3500000,67
GDAX.BTC-USD,1,20230113,223200,19289.3400000,19301.6400000,19289.1800000,19293.0600000,21
GDAX.BTC-USD,1,20230113,223300,19292.5400000,19303.7500000,19285.1600000,19290.3300000,37
GDAX.BTC-USD,1,20230113,223400,19290.2900000,19292.0700000,19282.5200000,19283.8300000,22
GDAX.BTC-USD,1,20230113,223500,19283.7800000,19296.1900000,19282.5400000,19291.8800000,20
GDAX.BTC-USD,1,20230113,223600,19292.3000000,19298.5900000,19286.0400000,19290.7300000,26
GDAX.BTC-USD,1,20230113,223700,19290.7200000,19297.2100000,19283.5100000,19296.0800000,41
GDAX.BTC-USD,1,20230113,223800,19295.8600000,19300.7700000,19291.5400000,19298.5100000,32
GDAX.BTC-USD,1,20230113,223900,19298.7400000,19311.6700000,19296.8000000,19308.4300000,43
GDAX.BTC-USD,1,20230113,224000,19308.4000000,19316.8300000,19303.1400000,19315.9200000,16
GDAX.BTC-USD,1,20230113,224100,19315.9200000,19332.9000000,19313.3000000,19323.6100000,30
GDAX.BTC-USD,1,20230113,224200,19325.8200000,19333.6100000,19323.1700000,19327.8300000,34
GDAX.BTC-USD,1,20230113,224300,19327.3500000,19336.3500000,19326.2500000,19331.5600000,41
GDAX.BTC-USD,1,20230113,224400,19331.4400000,19335.0300000,19313.8500000,19324.0400000,25
GDAX.BTC-USD,1,20230113,224500,19322.0100000,19336.2500000,19320.2700000,19327.1600000,51
GDAX.BTC-USD,1,20230113,224600,19328.4900000,19340.9100000,19323.8500000,19340.4200000,30
GDAX.BTC-USD,1,20230113,224700,19340.2800000,19349.5500000,19336.8300000,19343.3800000,37
GDAX.BTC-USD,1,20230113,224800,19345.6400000,19369.5400000,19342.9000000,19358.1100000,71
GDAX.BTC-USD,1,20230113,224900,19358.1000000,19377.4700000,19355.7500000,19360.6800000,59
GDAX.BTC-USD,1,20230113,225000,19362.4500000,19364.5400000,19339.1000000,19339.1000000,46
GDAX.BTC-USD,1,20230113,225100,19340.5600000,19345.5600000,19327.0700000,19329.3100000,80
GDAX.BTC-USD,1,20230113,225200,19330.9900000,19349.1000000,19325.8400000,19340.7400000,65
GDAX.BTC-USD,1,20230113,225300,19342.8300000,19356.5800000,19336.2400000,19342.2400000,36
GDAX.BTC-USD,1,20230113,225400,19342.2100000,19353.5500000,19337.8100000,19341.4500000,58
GDAX.BTC-USD,1,20230113,225500,19340.6700000,19351.5100000,19335.6600000,19348.6500000,45
GDAX.BTC-USD,1,20230113,225600,19349.7900000,19353.1900000,19339.7200000,19352.4600000,38
GDAX.BTC-USD,1,20230113,225700,19353.8600000,19369.3200000,19349.6700000,19364.5700000,33
GDAX.BTC-USD,1,20230113,225800,19366.8800000,19374.8500000,19357.1000000,19357.1700000,49
GDAX.BTC-USD,1,20230113,225900,19357.1800000,19366.9300000,19345.2000000,19366.8900000,63
GDAX.BTC-USD,1,20230113,230000,19367.1700000,19380.7900000,19357.3400000,19360.3900000,119
GDAX.BTC-USD,1,20230113,230100,19357.3100000,19362.2300000,19350.0000000,19352.7100000,81
GDAX.BTC-USD,1,20230113,230200,19352.6000000,19374.8600000,19350.7300000,19365.0000000,34
